,약국명,주소,전화번호
3367,온누리용주약국,"서울특별시 강서구 곰달래로 178, (화곡동)",02-2603-3375
3368,온누리우인약국,서울특별시 강남구 일원로 39  (일원동),02-2226-7141
3369,온누리유미숙약국,서울특별시 양천구 목동로 185,02-2691-2849
3370,온누리유진약국,서울특별시 영등포구 영등포로 356 (신길동),02-833-3248
3371,온누리은혜약국,서울특별시 양천구 신정로 293,02-2696-9888
3372,온누리자혜약국,서울특별시 구로구 개봉로 66 (개봉동),02-2687-2770
3373,온누리정도약국,"서울특별시 용산구 원효로53길 9, (원효로2가)",02-712-4773
3374,온누리정일약국,"서울특별시 중구 청파로 437, (중림동)",02-392-2786
3375,온누리조은약국,"서울특별시 양천구 곰달래로5길 30, 106호(신월동,은성상가)",02-2602-6060
3376,온누리좋은약국,"서울특별시 구로구 가마산로 246, 1층 (구로동)",02-857-1621
3377,온누리진호약국,서울특별시 성북구 돌곶이로 36-1 (석관동),02-964-1944
3378,온누리최정숙약국,"서울특별시 구로구 중앙로1길 36, 3동122호 (고척동,일이삼전자타운)",02-2612-2040
3379,온누리캐슬프라자약국,"서울특별시 송파구 올림픽로 269  (신천동, 롯데캐슬골드)",02-2146-2314
3380,온누리큰사랑약국,"서울특별시 강서구 강서로 64, (화곡동)",02-2691-7005
3381,온누리평안약국,"서울특별시 영등포구 양평로24길 9 (양평동5가, 한신아파트)",02-2634-6769
3382,온누리학마을약국,서울특별시 양천구 신정로14길 6,02-2066-8158
3383,온누리한라약국,서울특별시 구로구 구일로10길 49,02-862-0157
3384,온맘약국,"서울특별시 송파구 가락로 158, 1층 102호 (송파동)",02-419-5878
3385,온수약국,"서울특별시 구로구 부일로1길 22, (온수동)",02-2683-0262
3386,온약국,"서울특별시 송파구 올림픽로32길 59, 1층 103호 (방이동)",02-424-5010
3387,온약국,"서울특별시 서초구 강남대로 213, 스포타임 엘타워 1층 (양재동)",070-8691-1260
3388,온유약국,"서울특별시 영등포구 여의공원로 13, 한국방송공사 신관동 2층 (여의도동)",02-6099-7917
3389,온유약국,서울특별시 종로구 종로 205 (종로5가),02-745-5487
3390,온정약국,"서울특별시 강남구 논현로 648, 1층 (논현동)",02-3446-2147
3391,올리브약국,서울특별시 종로구 새문안로 91 ,02-737-5035
3392,올리브약국,서울특별시 동대문구 장한로 130  (장안동),02-2215-5290
3393,올리브약국,"서울특별시 마포구 신촌로 88, 1층 (노고산동)",02-335-5606
3394,올리브약국,"서울특별시 송파구 강동대로7길 3, 1층 (풍납동)",02-477-0969
3395,올리브약국,"서울특별시 은평구 응암로 308, 102호 (응암동)",02-359-3841
3396,올리브약국,"서울특별시 양천구 등촌로 230, 동방빌딩 1층 (목동)",02-6951-1129
3397,올리브약국,서울특별시 노원구 동일로203가길 29,02-977-8001
3398,올리브약국,"서울특별시 강남구 선릉로 669, 상경빌딩 지하1층 (논현동)",02-511-9262
3399,올리브온누리약국,"서울특별시 강남구 테헤란로20길 11, 1층 (역삼동)",02-538-5257
3400,올바른약국,"서울특별시 노원구 동일로 1493, 상계주공아파트(10단지) 105호 (상계동)",02-952-2250
3401,올오케이약국,"서울특별시 광진구 천호대로 698, 진달래빌딩 3층 (구의동)",02-2201-9201
3402,옵티마100세약국,서울특별시 송파구 마천로41길 9 (마천동),02-448-4411
3403,옵티마e-편한약국,"서울특별시 성북구 삼양로13길 45, 401호 (길음동, 길음뉴타운,e편한세상 대림상가)",02-909-3525
3404,옵티마건강약국,서울특별시 구로구 경인로 315  (개봉동),02-2060-2541
3405,옵티마건강약국,서울특별시 관악구 은천로 35 (봉천동),02-877-0198
3406,옵티마건강약국,서울특별시 노원구 동일로204가길 34,02-975-7900
3407,옵티마기쁨약국,"서울특별시 강동구 올림픽로 787, 태성프라자 1층 102호 (암사동)",02-442-1260
3408,옵티마네오프라자약국,"서울특별시 강북구 도봉로 352, 102호 (번동, 효성네오인텔리안)",02-995-8276
3409,옵티마다정약국,"서울특별시 동작구 동작대로29길 69, 120,121호 (사당동)",02-595-8804
3410,옵티마대영약국,"서울특별시 강남구 삼성로 642, 삼성빌딩 104호 (삼성동)",02-514-7850
3411,옵티마대우미약국,"서울특별시 성북구 성북로2길 8, 1층 (동소문동1가)",02-764-0869
3412,옵티마뚝도시장약국,"서울특별시 성동구 성덕정길 96-1, (성수동2가)",02-467-4711
3413,옵티마미소약국,"서울특별시 강남구 논현로 570, 부봉빌딩 1층 일부호 (역삼동)",02-554-1383
3414,옵티마상도약국,"서울특별시 동작구 상도로53길 6, 1층 (상도동, 순현빌딩)",02-814-2293
3415,옵티마상원약국,"서울특별시 마포구 월드컵로 75, 1층 (망원동)",02-322-8900
3416,옵티마서울약국,"서울특별시 중구 한강대로 416, 1층 9-1호 (남대문로5가, 서울스퀘어)",02-6456-8971
3417,옵티마세란약국,"서울특별시 광진구 자양로13길 47, 1층 (자양동, 욱영빌딩)",02-3436-9714
3418,옵티마세원약국,"서울특별시 관악구 쑥고개로 68, (봉천동)",02-887-1970
3419,옵티마시민약국,"서울특별시 성북구 보문로 93, 1층 (보문동5가)",02-928-8663
3420,옵티마유한약국,"서울특별시 마포구 월드컵북로 236, 1층 (중동)",02-305-4490
3421,옵티마찬미약국,서울특별시 용산구 대사관로30길 17 (한남동),02-790-4080
3422,옵티마하나약국,"서울특별시 송파구 풍성로 52  (풍납동, 대아아파트)",02-482-1863
3423,완미약국,"서울특별시 광진구 자양로 194, (구의동)",02-457-3583
3424,완약국,"서울특별시 서대문구 세검정로1길 115, (홍은동)",070-4235-4395
3425,왕란약국,"서울특별시 중구 을지로44길 20, (광희동1가)",02-2267-1492
3426,왕성약국,서울특별시 강남구 학동로 106,02-547-4561
3427,왕솔약국,서울특별시 중구 남대문로 36 (회현동1가),02-773-5001
3428,왕십리길약국,"서울특별시 성동구 왕십리로 333, 유성빌딩 1층 (하왕십리동)",02-2298-9888
3429,왕십리약국,서울특별시 성동구 무학봉길 92(하왕십리동),02-2292-4247
3430,왕약국,"서울특별시 은평구 은평로 137, (응암동)",02-352-7533
3431,왕약국,서울특별시 관악구 대학5길 17 (신림동),02-877-1333
3432,왕약국,서울특별시 성동구 광나루로 323(송정동),02-467-2485
3433,왕약국,서울특별시 송파구 백제고분로 261 (삼전동),02-2202-5941
3434,왕온누리약국,"서울특별시 영등포구 영중로24길 4, 1층 (영등포동5가)",02-2679-0316
3435,왕자약국,"서울특별시 중구 다산로36길 11, 동산빌딩 (신당동)",02-2231-7908
3436,외대김약국,"서울특별시 동대문구 이문로 125, 더 메디칼빌딩 1층 (이문동)",02-3295-3040
3437,외대조은약국,"서울특별시 동대문구 휘경로 10, 1층 (이문동)",02-960-4983
3438,요나약국,서울특별시 강북구 솔샘로 254 (미아동),02-988-8834
3439,용강약국,서울특별시 동작구 노량진로26길 13 (본동),02-814-2605
3440,용마약국,"서울특별시 광진구 자양로 201, 항석빌딩 1층 (구의동)",02-447-9621
3441,용산대학약국,"서울특별시 용산구 대사관로 58, 용산대학약국 1층 (한남동)",02-795-4549
3442,용산약국,"서울특별시 용산구 한강대로 92, 지층 (한강로2가, LS용산타워)",02-794-7952
3443,용산오늘약국,"서울특별시 용산구 새창로 217, 용산토투밸리 1층 (한강로2가)",02-6390-7377
3444,용산파크약국,"서울특별시 용산구 서빙고로 17, 용산 센트럴파크 해링턴스퀘어 D동 2층 50호 (한강로3가)",02-797-5055
3445,용상약국,"서울특별시 광진구 아차산로 626, (광장동)",02-457-9311
3446,용성약국,"서울특별시 강동구 고덕로 109, (암사동)",02-429-9558
3447,용수약국,서울특별시 성북구 동소문로13나길 111 (동소문동7가),02-923-4756
3448,용약국,서울특별시 용산구 대사관로24길 6 (한남동),02-794-5528
3449,용약국,"서울특별시 마포구 신촌로 102-1, (노고산동)",02-701-7760
3450,용일약국,"서울특별시 서대문구 홍제천로2길 32, (연희동)",02-336-4340
3451,용하약국,"서울특별시 성동구 용답중앙27길 6, 1층 (용답동)",02-2212-5911
3452,용한약국,"서울특별시 강서구 허준로 47  (가양동, 가양2단지아파트)",02-2668-7644
3453,용한약국,서울특별시 노원구 상계로1길 54-4,02-937-8604
3454,용한약국,서울특별시 서대문구 거북골로14길 5,02-307-1377
3455,용해약국,"서울특별시 구로구 도림로 29, (구로동)",02-863-4867
3456,용호약국,"서울특별시 도봉구 노해로41길 42, (쌍문동)",02-991-7134
3457,용화당약국,서울특별시 노원구 노원로16길 21 (하계동) 중계주공9단지아파트106호,02-949-7877
3458,우경약국,"서울특별시 관악구 호암로 528, 1층 (신림동)",02-871-1549
3459,우당약국,"서울특별시 영등포구 국제금융로 108-6  (여의도동, 진주아파트)",02-761-1190
3460,우대약국,"서울특별시 마포구 만리재로 27, 1층 (신공덕동)",02-718-4897
3461,우량아약국,서울특별시 동대문구 사가정로 214 (장안동),02-2245-3241
3462,우리네약국,서울특별시 중구 동호로10길 30,02-2252-3335
3463,우리네온누리약국,서울특별시 구로구 디지털로27길 116 (구로동),02-853-2614
3464,우리다온약국,"서울특별시 강남구 선릉로 26, 1층 (개포동)",02-577-1346
3465,우리대치약국,"서울특별시 강남구 남부순환로 2936, 윈플러스상가 1층 102호 (대치동)",02-569-8009
3466,우리대한약국,"서울특별시 강북구 도봉로81길 3, 1층 (수유동)",02-908-2225
3467,우리동네맘약국,"서울특별시 양천구 남부순환로 603, 1층 (신월동)",050-71373-8466
3468,우리동네약국,"서울특별시 광진구 뚝섬로 533, 1층 (자양동)",070-7808-1191
3469,우리동네온누리약국,서울특별시 강서구 양천로 713 (염창동),02-3662-0069
3470,우리들약국,"서울특별시 송파구 백제고분로 466, 세나빌딩 1층 (방이동)",02-484-3230
3471,우리들약국,서울특별시 성동구 성덕정길 79  (성수동2가),070-7522-6252
3472,우리들약국,서울특별시 노원구 월계로 370,02-977-3225
3473,우리들약국,"서울특별시 중랑구 신내로 50-3, 선일빌딩 (신내동)",02-437-9090
3474,우리들약국,"서울특별시 강동구 올림픽로 781, (암사동)",02-427-0012
3475,우리들약국,서울특별시 광진구 영화사로 30 (중곡동),02-452-7120
3476,우리들약국,서울특별시 강북구 오현로 190 (번동),02-981-7577
3477,우리들약국,"서울특별시 성북구 동소문로46길 6, 1층 (하월곡동)",02-911-3336
3478,우리들약국,서울특별시 도봉구 도봉로145나길 7 (방학동),02-956-8208
3479,우리들약국,"서울특별시 양천구 목동중앙본로28길 1, 1층 (목동)",02-2648-3290
3480,우리들약국,"서울특별시 강남구 남부순환로 2615, 1층 103호 (도곡동, 극동스타클래스)",02-577-1108
3481,우리들약국,"서울특별시 관악구 난곡로 198, (신림동)",02-864-0250
3482,우리들약국,"서울특별시 은평구 연서로 35, 1층 (역촌동)",02-356-1530
3483,우리들온누리약국,"서울특별시 동작구 사당로 196, 1층 (사당동, 거묵프리미엄상가)",02-522-0993
3484,우리들위생약국,"서울특별시 동대문구 망우로 78, 1층 (휘경동)",02-2212-0612
3485,우리마을 홍제약국,"서울특별시 서대문구 통일로 440, (홍제동)",02-396-1136
3486,우리보강약국,"서울특별시 동대문구 약령시로 133, 1층 (청량리동)",02-969-7524
3487,우리보건약국,"서울특별시 중랑구 사가정로51길 45, 우리보건약국, 민초원건강원 1층 (면목동)",02-433-8221
3488,우리본약국,"서울특별시 은평구 응암로 336, 1층 (응암동)",02-353-3698
3489,우리사랑약국,"서울특별시 은평구 은평로 108, 1층 103호 (응암동, 메트로럭스주상복합APT)",02-352-4966
3490,우리사랑약국,"서울특별시 노원구 노원로19길 23, 1층 105호 (중계동)",02-971-8940
3491,우리서울약국,"서울특별시 용산구 한강대로 95, 2층 207호 (한강로2가, 래미안용산)",02-3785-1233
3492,우리선약국,"서울특별시 강동구 동남로49길 21-15, 1층/지하1층 (둔촌동)",02-477-7311
3493,우리시장약국,서울특별시 영등포구 디지털로 445  (대림동),02-2653-2611
3494,우리안약국,"서울특별시 영등포구 영신로34길 5, 1층 (영등포동4가)",02-2631-3880
3495,우리약국,서울특별시 성동구 성덕정길 34,02-465-3221
3496,우리약국,"서울특별시 종로구 옥인길 32-5, (옥인동)",02-738-9179
3497,우리약국,서울특별시 금천구 시흥대로 211 (시흥동),02-802-0023
3498,우리약국,"서울특별시 용산구 한강대로23길 55, 아이파크몰 리빙파크 6층 218호 (한강로3가)",02-2012-1507
3499,우리약국,"서울특별시 영등포구 도림로 322, (신길동)",02-833-1975
3500,우리약국,"서울특별시 은평구 불광로 104, (불광동)",02-387-3980
3501,우리약국,"서울특별시 마포구 숭문길 215, (대흥동)",02-715-7290
3502,우리약국,"서울특별시 동대문구 한천로 4, 1층 (장안동)",070-8242-8579
3503,우리약국,서울특별시 구로구 오류로8길 57  (오류동),02-2066-0681
3504,우리약국,서울특별시 동작구 노량진로 155 (노량진동),02-826-5116
3505,우리약국,"서울특별시 송파구 오금로 404, 원일빌딩 1층 105호 (가락동)",02-431-1221
3506,우리약국,"서울특별시 도봉구 도봉로 551-10  (쌍문동, 금강맨션)",02-994-4086
3507,우리약국,서울특별시 중구 다산로 185  (신당동),02-2232-9110
3508,우리약국,"서울특별시 동대문구 고산자로38길 18, 1층 (제기동)",02-957-9981
